,ID,VALUE_PER_UNIT,YEAR_INDEX,LONGITUDE,LATITUDE,PROVINCE_NB,PROVINCE_NL,PROVINCE_NS,PROVINCE_ON,PROVINCE_PE,PROVINCE_QC,SOIL_TEXTURE_CLAY_LOAM,SOIL_TEXTURE_GRAVELLY_LOAM,SOIL_TEXTURE_HEAVY_CLAY,SOIL_TEXTURE_LIGHT_LOAM,SOIL_TEXTURE_LOAM,SOIL_TEXTURE_MUCK,SOIL_TEXTURE_SANDY,SOIL_TEXTURE_SANDY_CLAY,SOIL_TEXTURE_SANDY_LOAM,SOIL_TEXTURE_SILT,SOIL_TEXTURE_SILTY_LOAM,SOIL_TEXTURE_SILT_CLAY,TILE_DRAINAGE_yes,IRRIGATION_OTHER,IRRIGATION_PIVOT
34423,34424,3.0653395472044993,4,-64.466143,45.139733,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34432,34433,3.7982534607078082,2,-81.138527,43.722440999999996,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34445,34446,0.8510301814246107,5,-99.749263,49.263001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34454,34455,0.3229664480609658,5,-100.221422,51.203317999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34457,34458,0.4223027235931068,6,-101.119249,50.65708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34475,34476,0.6809000000000001,2,-71.694673,46.141562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34485,34486,2.581507638020589,5,-82.182309,42.938404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34488,34489,2.4811,4,-74.531962,45.626474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34493,34494,3.6134000000000004,4,-72.892779,45.381782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34494,34495,3.031239034708391,3,-75.17570400000001,45.070387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34497,34498,1.758894550342735,3,-81.146152,44.232006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34501,34502,1.8802231853832354,4,-78.535044,44.312027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34505,34506,0.3158003983335228,5,-100.244941,51.205045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34511,34512,2.009953395966255,5,-78.451255,44.189766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34515,34516,0.5300405746677671,5,-100.536443,50.325237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34518,34519,2.182432799750918,4,-80.55063100000001,44.448395,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34519,34520,0.5023647964100562,4,-101.341394,49.27793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34533,34534,2.1307878206807254,3,-82.552631,42.152014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34534,34535,0.7111686591579645,4,-99.13936600000001,50.20729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34536,34537,3.2178034327849248,5,-82.317229,42.75159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34546,34547,1.3364,3,-71.801834,46.573269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34551,34552,2.803655179571322,6,-78.690691,44.011706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34557,34558,0.8310146632203733,5,-100.133121,49.432863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34565,34566,2.4737697869459283,4,-81.502711,42.663792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34578,34579,0.306,5,-71.156212,48.499421000000005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34592,34593,0.6138092249299457,6,-101.021098,50.325131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34596,34597,2.591144739378185,6,-75.60427,45.07434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34598,34599,4.604557607626654,6,-81.173295,43.442625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34604,34605,3.5392872498677987,6,-80.02750400000001,44.283246000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34610,34611,2.3672,4,-73.07606899999999,46.210555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34619,34620,0.8626441240863286,4,-74.916411,45.183176,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34625,34626,0.8532541278917481,5,-62.999311999999996,46.253173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34626,34627,0.3165417138225686,5,-100.23360100000001,51.202215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34634,34635,0.49643427249768957,4,-67.68738499999999,46.788906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34636,34637,0.5322645211349046,5,-100.524726,50.295756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34638,34639,4.096015182141215,5,-81.680003,42.952845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34650,34651,2.4852000000000003,5,-72.60619799999999,46.216126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34651,34652,0.21819385894248874,4,-100.031113,49.491679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34652,34653,0.7032612939414756,4,-99.13936,50.200044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34660,34661,2.8916246176047604,5,-78.53537,44.118471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34663,34664,0.4124185170724957,4,-67.589727,47.021122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34669,34670,0.6449444754698704,6,-100.89139,50.222008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34670,34671,7.472460129581948,5,-79.57336,44.08213,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34675,34676,0.8604201776191912,5,-100.155704,49.432899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34681,34682,4.3636300736867595,3,-80.92915,42.688990000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34693,34694,2.778697558106779,4,-80.421553,44.471092,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34699,34700,13.3999,4,-75.981719,46.391033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34700,34701,1.5093183356973061,5,-82.01669,42.34621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34708,34709,0.5554924064583405,6,-101.03240600000001,50.325133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34721,34722,4.4853000000000005,4,-73.34485500000001,45.259362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34729,34730,3.223486851534276,5,-75.122194,45.22044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34742,34743,0.486055855651048,4,-67.686099,46.786263,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34744,34745,0.5204034733101713,5,-100.524651,50.280947999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34747,34748,0.2095451782369541,6,-101.218897,51.402184999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34762,34763,0.6975778751921242,4,-99.127629,50.200059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34763,34764,0.7862886287146084,5,-78.94565,44.468825,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34765,34766,0.1046,6,-77.643718,48.660812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34766,34767,0.24315148040703163,6,-76.97188299999999,44.496023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34771,34772,0.38844931626001394,4,-67.589543,47.016372,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34775,34776,4.0258373158448775,5,-81.29675999999999,43.19543,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34776,34777,0.6385197412314733,6,-100.891391,50.214807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34783,34784,0.8053157262667846,5,-100.121586,49.432828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34790,34791,4.184973040826715,3,-79.79468,44.18267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34797,34798,1.7638,6,-71.11629599999999,46.456565999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34801,34802,2.6430368236113924,6,-80.635228,44.235207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34813,34814,0.0505,6,-77.671196,48.446394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34814,34815,2.445599798362187,6,-82.702117,42.141529999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34817,34818,4.373761385370386,4,-80.641086,43.129822999999995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34825,34826,4.716496246472574,4,-81.402843,43.187810999999996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34829,34830,0.8060570417558305,4,-62.813559,46.169415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34837,34838,3.0532313942167506,4,-80.97873100000001,43.969305,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34840,34841,2.145861235624657,4,-82.151964,42.827082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34843,34844,0.7269833895909421,4,-63.697761,46.536015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34846,34847,3.7075658658812016,4,-81.9984,43.080203999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34847,34848,0.3017,5,-72.593884,48.930646,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34855,34856,0.5196621578211256,5,-100.54776899999999,50.325271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34857,34858,1.3987,6,-72.008606,45.42938,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34860,34861,2.7571994089244503,5,-82.92926800000001,42.145903999999994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34866,34867,0.7166049727443006,4,-101.529078,51.34987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34883,34884,0.4005574692477625,4,-67.582882,47.018014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34896,34897,4.201281981585724,4,-79.60514,44.19912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34900,34901,0.7773928428460585,4,-63.702029,46.535404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34904,34905,2.9536480135215943,4,-82.599887,42.053163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34905,34906,4.3594292859155,4,-81.261484,43.734845,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34908,34909,4.746890181523453,5,-82.16985,42.5436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34913,34914,2.248904088602027,6,-82.428723,42.28618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34920,34921,1.9067,3,-72.485929,46.272089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34931,34932,2.3346495801683282,4,-82.351924,42.659921999999995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34941,34942,0.8085280933859832,4,-62.821476000000004,46.164087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34944,34945,2.554820280414939,6,-75.11286,45.05255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34946,34947,5.696515322991159,5,-80.849492,42.995502,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34948,34949,4.716990456798604,4,-80.75497,43.489059999999995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34950,34951,0.9527,4,-72.390976,45.698878,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34953,34954,0.8480649194684273,5,-100.166669,49.432891999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34961,34962,0.6105,5,-71.72161899999999,48.470156,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34967,34968,2.4228661233647815,4,-79.78041999999999,43.13447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34971,34972,0.6815160395961313,6,-96.549911,50.048097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34982,34983,0.7413154890458281,4,-101.528894,51.335085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34986,34987,5.3443000000000005,4,-72.961811,45.920709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34996,34997,4.337684031570156,5,-80.54328000000001,43.17544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35032,35033,0.5663650336310126,5,-100.53637900000001,50.28094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35034,35035,4.5303,4,-72.974808,45.283132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35037,35038,5.6881,5,-73.659573,45.805637,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35044,35045,1.4077581136980275,6,-67.768008,46.793584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35047,35048,1.0904750843864133,3,-76.93271,44.26275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35051,35052,1.80831558294579,5,-82.843124,42.089586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35060,35061,2.47945320569528,6,-83.023832,42.150551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35066,35067,3.6465308906164284,5,-82.3756,42.497669,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35069,35070,0.7838175770844557,6,-77.067676,44.501709000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35075,35076,2.66305234181563,6,-82.23528,42.937870000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35085,35086,8.120864077334032,6,-79.91103100000001,43.552772,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35086,35087,2.2232051516484383,4,-81.5823,44.277949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35088,35089,1.1767147862787446,5,-63.724127,46.497285999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35091,35092,3.148613987140647,4,-75.153922,45.219725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35093,35094,0.7838175770844557,4,-101.528998,51.342349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35095,35096,2.4551000000000003,2,-73.352747,45.773338,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35096,35097,2.9803,4,-73.586327,45.253066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35098,35099,1.5389709552591393,6,-81.48613,44.328871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35100,35101,0.5702,5,-69.142682,48.133604999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35116,35117,2.7957478143548333,6,-82.496271,42.068437,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35119,35120,2.0494902220486995,3,-74.69625500000001,45.474491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35122,35123,2.5184958214516935,5,-82.359713,42.671027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124,35125,2.4068042877687885,4,-82.314652,42.717859999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35138,35139,0.8399104490889233,6,-77.078866,44.260593,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35148,35149,2.0801312622625936,2,-79.61700400000001,42.903537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35150,35151,5.902601028945899,6,-81.269604,43.282455,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35154,35155,0.7121570798100255,4,-64.709386,46.031059,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35156,35157,1.3971325916883708,6,-67.768321,46.782534999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35167,35168,4.611229447028066,6,-82.071446,42.447845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35168,35169,3.8887,3,-73.538291,45.712990000000005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35176,35177,0.8364509768067094,5,-96.550049,50.021502000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35183,35184,0.2473522681782913,4,-76.26980999999999,44.499906,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35197,35198,2.117938352203931,5,-64.59057,46.274453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35204,35205,3.6509787835507037,5,-81.57437,42.92559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35212,35213,0.5814384485749445,4,-75.15796,45.010259999999995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35233,35234,2.1669,6,-74.311503,45.015875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35238,35239,2.744597045610671,4,-82.70251400000001,42.198011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35246,35247,0.9024280553317882,5,-97.019261,50.222214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35263,35264,0.6906589306276966,5,-100.04708199999999,49.772321999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35265,35266,3.3571,6,-74.089685,45.625784,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35269,35270,1.2491,4,-71.825886,45.976040999999995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35273,35274,2.975393267866939,5,-75.44708,45.080496000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35275,35276,0.2569893695358871,4,-64.709386,46.031059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35277,35278,0.2363,5,-71.789346,45.895056,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35285,35286,3.1488610923036626,4,-81.38796500000001,42.618705,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35290,35291,1.661535116114716,6,-97.995734,49.343987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35291,35292,0.8581962311520537,4,-80.008427,46.396875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35305,35306,0.7514468007294545,4,-63.979397,46.88941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35313,35314,0.6387668463944886,6,-101.394372,51.365660999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35324,35325,4.530426058722071,5,-79.37570600000001,43.003046999999995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35328,35329,3.234853689032979,6,-79.31695500000001,43.106968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35333,35334,2.4270669111360412,5,-75.495515,45.168786,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35334,35335,1.1674,2,-72.197355,46.669028999999995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35337,35338,5.668839544733448,6,-82.565691,42.025368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35338,35339,0.5727,5,-70.669985,46.193675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35339,35340,2.12584571742042,4,-82.985169,42.085484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35345,35346,2.4460940086882177,5,-82.47766999999999,42.159363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35355,35356,4.026578631333923,5,-81.97516999999999,42.95106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35356,35357,4.749361233153605,4,-82.15969,42.527809999999995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35357,35358,3.429572557489016,5,-80.181205,43.820223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35364,35365,5.169934220605605,5,-81.06208000000001,43.09956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35373,35374,0.6886820893235743,5,-100.047081,49.779598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35376,35377,4.72613334783017,5,-80.755348,43.561735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35381,35382,0.15493493721057808,6,-65.01018499999999,46.343973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35382,35383,4.061173354156062,6,-81.520786,43.571808000000004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35386,35387,1.368715497941614,6,-67.758886,46.792086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35390,35391,0.16390000000000002,5,-79.3895,48.59746,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35403,35404,2.1596991247535127,3,-82.99592,42.12245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35407,35408,4.301112467443895,5,-81.975144,42.945303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35414,35415,3.3208462857622947,3,-82.3655,42.48273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35425,35426,0.6155389610710527,6,-101.38278199999999,51.358286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35432,35433,3.1248918914911807,3,-79.53329000000001,44.10006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35436,35437,0.4702,5,-71.873933,46.004153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35442,35443,1.3192944653385588,6,-67.767285,46.780182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35450,35451,0.5932000000000001,5,-70.669985,46.193675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35454,35455,3.761434791418532,4,-82.041646,42.438210999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35458,35459,1.8039,5,-74.342416,45.488487,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35460,35461,1.2769000000000001,5,-71.816769,46.254393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35470,35471,7.2571,6,-73.703248,45.871542,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35475,35476,0.1484,6,-79.17893199999999,47.378332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35489,35490,1.982030512545529,6,-79.89089200000001,42.883024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35494,35495,0.6414850031876566,5,-100.433414,50.008424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35499,35500,3.42413624390268,3,-81.919129,42.879428999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35503,35504,2.5839786896507415,5,-81.64228,42.616939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35513,35514,2.06777600411183,6,-82.72849699999999,42.25443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35514,35515,0.8238486134929304,4,-72.40418100000001,46.511527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35516,35517,1.4881,4,-70.769462,46.837401,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35525,35526,1.1925295167117222,5,-76.335669,44.39862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35534,35535,0.642720529002733,5,-100.719899,50.141177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35537,35538,2.002293135912782,4,-74.94279499999999,45.431478999999996,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35540,35541,0.7694854776295696,6,-66.981083,45.736844,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35541,35542,0.9382583039690031,6,-97.637532,50.117394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35548,35549,0.6105968578107471,5,-100.433414,50.008424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
